county_name,fips_code,metro_2023,dependence_label,distress_count
"St. Clair County, Michigan",26147,True,None (nonspecialized),1
"St. Joseph County, Michigan",26149,False,Manufacturing,1
"Sanilac County, Michigan",26151,False,Manufacturing,1
"Schoolcraft County, Michigan",26153,False,None (nonspecialized),1
"Shiawassee County, Michigan",26155,False,None (nonspecialized),1
"Tuscola County, Michigan",26157,False,None (nonspecialized),1
"Van Buren County, Michigan",26159,False,None (nonspecialized),1
"Washtenaw County, Michigan",26161,True,Government,1
"Wayne County, Michigan",26163,True,None (nonspecialized),2
"Wexford County, Michigan",26165,False,Manufacturing,0
"Aitkin County, Minnesota",27001,False,Recreation,1
"Anoka County, Minnesota",27003,True,Manufacturing,0
"Becker County, Minnesota",27005,False,Recreation,0
"Beltrami County, Minnesota",27007,False,None (nonspecialized),0
"Benton County, Minnesota",27009,True,Manufacturing,0
"Big Stone County, Minnesota",27011,False,Farming,1
"Blue Earth County, Minnesota",27013,True,None (nonspecialized),1
"Brown County, Minnesota",27015,False,Manufacturing,0
"Carlton County, Minnesota",27017,True,None (nonspecialized),0
"Carver County, Minnesota",27019,True,Manufacturing,0
"Cass County, Minnesota",27021,False,Recreation,1
"Chippewa County, Minnesota",27023,False,Manufacturing,0
"Chisago County, Minnesota",27025,True,None (nonspecialized),0
"Clay County, Minnesota",27027,True,None (nonspecialized),1
"Clearwater County, Minnesota",27029,False,None (nonspecialized),0
"Cook County, Minnesota",27031,False,Recreation,1
"Cottonwood County, Minnesota",27033,False,Manufacturing,1
"Crow Wing County, Minnesota",27035,False,Recreation,1
"Dakota County, Minnesota",27037,True,None (nonspecialized),0
"Dodge County, Minnesota",27039,True,Manufacturing,0
"Douglas County, Minnesota",27041,False,Manufacturing,1
"Faribault County, Minnesota",27043,False,Manufacturing,1
"Fillmore County, Minnesota",27045,True,None (nonspecialized),0
"Freeborn County, Minnesota",27047,False,Manufacturing,1
"Goodhue County, Minnesota",27049,False,Manufacturing,0
"Grant County, Minnesota",27051,False,Farming,0
"Hennepin County, Minnesota",27053,True,None (nonspecialized),0
"Houston County, Minnesota",27055,True,None (nonspecialized),1
"Hubbard County, Minnesota",27057,False,Manufacturing,1
"Isanti County, Minnesota",27059,True,None (nonspecialized),0
"Itasca County, Minnesota",27061,False,None (nonspecialized),0
"Jackson County, Minnesota",27063,False,Manufacturing,1
"Kanabec County, Minnesota",27065,False,None (nonspecialized),0
"Kandiyohi County, Minnesota",27067,False,None (nonspecialized),0
"Kittson County, Minnesota",27069,False,Farming,1
"Koochiching County, Minnesota",27071,False,Manufacturing,1
"Lac qui Parle County, Minnesota",27073,False,Farming,1
"Lake County, Minnesota",27075,False,Recreation,0
"Lake of the Woods County, Minnesota",27077,False,Recreation,1
"Le Sueur County, Minnesota",27079,True,Manufacturing,0
"Lincoln County, Minnesota",27081,False,Farming,1
"Lyon County, Minnesota",27083,False,None (nonspecialized),0
"McLeod County, Minnesota",27085,False,Manufacturing,0
"Mahnomen County, Minnesota",27087,False,None (nonspecialized),0
"Marshall County, Minnesota",27089,False,Farming,1
"Martin County, Minnesota",27091,False,None (nonspecialized),1
"Meeker County, Minnesota",27093,False,Manufacturing,0
"Mille Lacs County, Minnesota",27095,True,None (nonspecialized),0
"Morrison County, Minnesota",27097,False,None (nonspecialized),0
"Mower County, Minnesota",27099,False,Manufacturing,0
"Murray County, Minnesota",27101,False,Farming,1
"Nicollet County, Minnesota",27103,True,Manufacturing,0
"Nobles County, Minnesota",27105,False,Manufacturing,0
"Norman County, Minnesota",27107,False,Farming,1
"Olmsted County, Minnesota",27109,True,None (nonspecialized),0
"Otter Tail County, Minnesota",27111,False,None (nonspecialized),0
"Pennington County, Minnesota",27113,False,None (nonspecialized),0
"Pine County, Minnesota",27115,False,Recreation,0
"Pipestone County, Minnesota",27117,False,None (nonspecialized),1
"Polk County, Minnesota",27119,True,None (nonspecialized),0
"Pope County, Minnesota",27121,False,None (nonspecialized),0
"Ramsey County, Minnesota",27123,True,None (nonspecialized),1
"Red Lake County, Minnesota",27125,False,Farming,1
"Redwood County, Minnesota",27127,False,Manufacturing,1
"Renville County, Minnesota",27129,False,Farming,1
"Rice County, Minnesota",27131,False,Manufacturing,0
"Rock County, Minnesota",27133,True,Farming,0
"Roseau County, Minnesota",27135,False,Manufacturing,1
"St. Louis County, Minnesota",27137,True,None (nonspecialized),0
"Scott County, Minnesota",27139,True,None (nonspecialized),0
"Sherburne County, Minnesota",27141,True,None (nonspecialized),0
"Sibley County, Minnesota",27143,False,None (nonspecialized),1
"Stearns County, Minnesota",27145,True,None (nonspecialized),0
"Steele County, Minnesota",27147,False,Manufacturing,0
"Stevens County, Minnesota",27149,False,None (nonspecialized),1
"Swift County, Minnesota",27151,False,Manufacturing,0
"Todd County, Minnesota",27153,False,Manufacturing,0
"Traverse County, Minnesota",27155,False,Farming,1
"Wabasha County, Minnesota",27157,True,Manufacturing,0
"Wadena County, Minnesota",27159,False,None (nonspecialized),0
"Waseca County, Minnesota",27161,False,Manufacturing,1
"Washington County, Minnesota",27163,True,None (nonspecialized),0
"Watonwan County, Minnesota",27165,False,Manufacturing,0
"Wilkin County, Minnesota",27167,False,None (nonspecialized),1
"Winona County, Minnesota",27169,False,Manufacturing,0
"Wright County, Minnesota",27171,True,None (nonspecialized),0
"Yellow Medicine County, Minnesota",27173,False,None (nonspecialized),1
"Adams County, Mississippi",28001,False,None (nonspecialized),3
"Alcorn County, Mississippi",28003,False,Manufacturing,0
"Amite County, Mississippi",28005,False,None (nonspecialized),3
"Attala County, Mississippi",28007,False,None (nonspecialized),3
"Benton County, Mississippi",28009,True,None (nonspecialized),0
"Bolivar County, Mississippi",28011,False,None (nonspecialized),4
"Calhoun County, Mississippi",28013,False,Manufacturing,1
"Carroll County, Mississippi",28015,False,None (nonspecialized),1
"Chickasaw County, Mississippi",28017,False,Manufacturing,4
"Choctaw County, Mississippi",28019,False,None (nonspecialized),1
"Claiborne County, Mississippi",28021,False,Government,3
"Clarke County, Mississippi",28023,False,None (nonspecialized),2
"Clay County, Mississippi",28025,False,Manufacturing,2
"Coahoma County, Mississippi",28027,False,None (nonspecialized),3
"Copiah County, Mississippi",28029,True,Manufacturing,1
"Covington County, Mississippi",28031,False,Manufacturing,1
"DeSoto County, Mississippi",28033,True,None (nonspecialized),0
"Forrest County, Mississippi",28035,True,None (nonspecialized),2
"Franklin County, Mississippi",28037,False,None (nonspecialized),2
"George County, Mississippi",28039,False,None (nonspecialized),0
"Greene County, Mississippi",28041,False,None (nonspecialized),2
"Grenada County, Mississippi",28043,False,Manufacturing,3
"Hancock County, Mississippi",28045,True,None (nonspecialized),1
"Harrison County, Mississippi",28047,True,None (nonspecialized),1
"Hinds County, Mississippi",28049,True,Government,2
"Holmes County, Mississippi",28051,True,None (nonspecialized),4
"Humphreys County, Mississippi",28053,False,Manufacturing,3
"Issaquena County, Mississippi",28055,False,Farming,5
"Itawamba County, Mississippi",28057,False,Manufacturing,0
"Jackson County, Mississippi",28059,True,Manufacturing,0
"Jasper County, Mississippi",28061,False,Manufacturing,1
"Jefferson County, Mississippi",28063,False,None (nonspecialized),3
"Jefferson Davis County, Mississippi",28065,False,None (nonspecialized),3
"Jones County, Mississippi",28067,False,Manufacturing,0
"Kemper County, Mississippi",28069,False,None (nonspecialized),2
"Lafayette County, Mississippi",28071,False,Government,2
"Lamar County, Mississippi",28073,True,None (nonspecialized),0
"Lauderdale County, Mississippi",28075,False,None (nonspecialized),2
"Lawrence County, Mississippi",28077,False,Manufacturing,1
"Leake County, Mississippi",28079,False,Manufacturing,1
"Lee County, Mississippi",28081,False,Manufacturing,0
"Leflore County, Mississippi",28083,False,Manufacturing,3
"Lincoln County, Mississippi",28085,False,None (nonspecialized),0
"Lowndes County, Mississippi",28087,False,None (nonspecialized),1
"Madison County, Mississippi",28089,True,None (nonspecialized),0
"Marion County, Mississippi",28091,False,None (nonspecialized),1
"Marshall County, Mississippi",28093,True,None (nonspecialized),1
"Monroe County, Mississippi",28095,False,Manufacturing,1
"Montgomery County, Mississippi",28097,False,None (nonspecialized),2
"Neshoba County, Mississippi",28099,False,None (nonspecialized),1
"Newton County, Mississippi",28101,False,None (nonspecialized),1
"Noxubee County, Mississippi",28103,False,Manufacturing,2
"Oktibbeha County, Mississippi",28105,False,Government,2
"Panola County, Mississippi",28107,False,None (nonspecialized),1
"Pearl River County, Mississippi",28109,False,None (nonspecialized),0
"Perry County, Mississippi",28111,True,Manufacturing,0
"Pike County, Mississippi",28113,False,None (nonspecialized),2
"Pontotoc County, Mississippi",28115,False,Manufacturing,0
"Prentiss County, Mississippi",28117,False,Manufacturing,1
"Quitman County, Mississippi",28119,False,None (nonspecialized),3
"Rankin County, Mississippi",28121,True,None (nonspecialized),0
"Scott County, Mississippi",28123,True,Manufacturing,2
"Sharkey County, Mississippi",28125,False,Farming,3
"Simpson County, Mississippi",28127,True,None (nonspecialized),1
"Smith County, Mississippi",28129,False,Manufacturing,0
"Stone County, Mississippi",28131,True,None (nonspecialized),0
"Sunflower County, Mississippi",28133,False,None (nonspecialized),3
"Tallahatchie County, Mississippi",28135,False,Farming,2
"Tate County, Mississippi",28137,True,None (nonspecialized),1
"Tippah County, Mississippi",28139,False,Manufacturing,0
"Tishomingo County, Mississippi",28141,False,Manufacturing,0
"Tunica County, Mississippi",28143,True,Recreation,3
"Union County, Mississippi",28145,False,Manufacturing,0
"Walthall County, Mississippi",28147,False,None (nonspecialized),2
"Warren County, Mississippi",28149,False,Government,1
"Washington County, Mississippi",28151,False,None (nonspecialized),3
"Wayne County, Mississippi",28153,False,None (nonspecialized),1
"Webster County, Mississippi",28155,False,None (nonspecialized),1
"Wilkinson County, Mississippi",28157,False,None (nonspecialized),4
"Winston County, Mississippi",28159,False,Manufacturing,2
"Yalobusha County, Mississippi",28161,False,Manufacturing,3
"Yazoo County, Mississippi",28163,True,Government,5
"Adair County, Missouri",29001,False,None (nonspecialized),1
"Andrew County, Missouri",29003,True,None (nonspecialized),0
"Atchison County, Missouri",29005,False,Farming,1
"Audrain County, Missouri",29007,False,Manufacturing,1
"Barry County, Missouri",29009,False,Manufacturing,0
"Barton County, Missouri",29011,False,Farming,1
"Bates County, Missouri",29013,True,None (nonspecialized),1
"Benton County, Missouri",29015,False,Recreation,1
"Bollinger County, Missouri",29017,True,None (nonspecialized),1
"Boone County, Missouri",29019,True,Government,1
"Buchanan County, Missouri",29021,True,Manufacturing,0
"Butler County, Missouri",29023,False,None (nonspecialized),1
"Caldwell County, Missouri",29025,True,Farming,0
"Callaway County, Missouri",29027,True,None (nonspecialized),0
"Camden County, Missouri",29029,False,Recreation,1
"Cape Girardeau County, Missouri",29031,True,None (nonspecialized),0
"Carroll County, Missouri",29033,False,Farming,1
"Carter County, Missouri",29035,False,None (nonspecialized),2
"Cass County, Missouri",29037,True,None (nonspecialized),0
"Cedar County, Missouri",29039,False,None (nonspecialized),1
"Chariton County, Missouri",29041,False,Farming,1
"Christian County, Missouri",29043,True,None (nonspecialized),0
"Clark County, Missouri",29045,False,Farming,1
"Clay County, Missouri",29047,True,None (nonspecialized),0
"Clinton County, Missouri",29049,True,None (nonspecialized),0
"Cole County, Missouri",29051,True,Government,0
"Cooper County, Missouri",29053,True,None (nonspecialized),0
"Crawford County, Missouri",29055,False,Manufacturing,0
"Dade County, Missouri",29057,False,Farming,1
"Dallas County, Missouri",29059,True,None (nonspecialized),0
"Daviess County, Missouri",29061,False,Farming,0
"DeKalb County, Missouri",29063,True,None (nonspecialized),1
"Dent County, Missouri",29065,False,None (nonspecialized),0
"Douglas County, Missouri",29067,False,None (nonspecialized),0
"Dunklin County, Missouri",29069,False,None (nonspecialized),3
"Franklin County, Missouri",29071,True,Manufacturing,0
"Gasconade County, Missouri",29073,False,Manufacturing,1
"Gentry County, Missouri",29075,False,None (nonspecialized),1
"Greene County, Missouri",29077,True,None (nonspecialized),1
"Grundy County, Missouri",29079,False,None (nonspecialized),1
"Harrison County, Missouri",29081,False,Farming,0
"Henry County, Missouri",29083,False,None (nonspecialized),0
"Hickory County, Missouri",29085,False,None (nonspecialized),3
"Holt County, Missouri",29087,False,Farming,1
"Howard County, Missouri",29089,True,None (nonspecialized),0
"Howell County, Missouri",29091,False,None (nonspecialized),0
"Iron County, Missouri",29093,False,Mining,1
"Jackson County, Missouri",29095,True,None (nonspecialized),1
"Jasper County, Missouri",29097,True,Manufacturing,0
"Jefferson County, Missouri",29099,True,None (nonspecialized),0
"Johnson County, Missouri",29101,False,Government,0
"Knox County, Missouri",29103,False,Farming,1
"Laclede County, Missouri",29105,False,Manufacturing,0
"Lafayette County, Missouri",29107,True,None (nonspecialized),0
"Lawrence County, Missouri",29109,False,None (nonspecialized),0
"Lewis County, Missouri",29111,False,None (nonspecialized),2
"Lincoln County, Missouri",29113,True,None (nonspecialized),0
"Linn County, Missouri",29115,False,None (nonspecialized),1
"Livingston County, Missouri",29117,False,None (nonspecialized),0
"McDonald County, Missouri",29119,False,Manufacturing,2
"Macon County, Missouri",29121,False,None (nonspecialized),1
"Madison County, Missouri",29123,False,None (nonspecialized),0
"Maries County, Missouri",29125,False,None (nonspecialized),0
"Marion County, Missouri",29127,False,None (nonspecialized),0
"Mercer County, Missouri",29129,False,Farming,0
"Miller County, Missouri",29131,False,None (nonspecialized),0
"Mississippi County, Missouri",29133,False,None (nonspecialized),3
"Moniteau County, Missouri",29135,True,None (nonspecialized),0
"Monroe County, Missouri",29137,False,Farming,1
"Montgomery County, Missouri",29139,False,Manufacturing,0
"Morgan County, Missouri",29141,False,Recreation,2
"New Madrid County, Missouri",29143,False,None (nonspecialized),2
"Newton County, Missouri",29145,True,None (nonspecialized),0
"Nodaway County, Missouri",29147,False,Government,0
"Oregon County, Missouri",29149,False,None (nonspecialized),2
"Osage County, Missouri",29151,True,Manufacturing,0
"Ozark County, Missouri",29153,False,None (nonspecialized),1
"Pemiscot County, Missouri",29155,False,None (nonspecialized),5
"Perry County, Missouri",29157,False,Manufacturing,0
"Pettis County, Missouri",29159,False,Manufacturing,0
"Phelps County, Missouri",29161,False,None (nonspecialized),1
"Pike County, Missouri",29163,False,None (nonspecialized),2
"Platte County, Missouri",29165,True,None (nonspecialized),0
"Polk County, Missouri",29167,True,None (nonspecialized),0
"Pulaski County, Missouri",29169,False,None (nonspecialized),1
"Putnam County, Missouri",29171,False,Farming,1
"Ralls County, Missouri",29173,False,Manufacturing,0
"Randolph County, Missouri",29175,False,None (nonspecialized),0
