county_name,fips_code,dominant_naics2,dominant_industry,dominant_lq,dominant_lq_quartile,unemployment_velocity,gdp_velocity_pct
"St. Joseph County, Indiana",18141,61,Educational Services,3.54,3,0.19999999999999987,0.01768669323455839
"Scott County, Indiana",18143,31-33,Manufacturing,4.25,3,0.23333333333333325,0.009358247424957743
"Shelby County, Indiana",18145,31-33,Manufacturing,3.26,3,0.19999999999999987,0.0303091621957813
"Spencer County, Indiana",18147,22,Utilities,8.44,4,0.16666666666666666,0.011592809019327825
"Starke County, Indiana",18149,31-33,Manufacturing,1.81,1,0.2333333333333334,-0.003879417753061658
"Steuben County, Indiana",18151,31-33,Manufacturing,3.91,3,0.3333333333333333,-0.0038600652251479825
"Sullivan County, Indiana",18153,22,Utilities,9.61,4,0.03333333333333336,-0.033118935815653394
"Switzerland County, Indiana",18155,44-45,Retail Trade,0.85,1,0.3333333333333333,-0.0033675027742070163
"Tippecanoe County, Indiana",18157,31-33,Manufacturing,2.43,2,0.2333333333333334,0.03517793273546884
"Tipton County, Indiana",18159,11,"Agriculture, Forestry, Fishing & Hunting",12.46,4,0.13333333333333344,-0.04056101272438312
"Union County, Indiana",18161,31-33,Manufacturing,3.41,3,0.13333333333333344,0.015674965430776608
"Vanderburgh County, Indiana",18163,55,Management of Companies & Enterprises,1.9,1,0.1333333333333333,0.018823237341488667
"Vermillion County, Indiana",18165,22,Utilities,7.26,4,0.2333333333333334,-0.0086809378876259
"Vigo County, Indiana",18167,31-33,Manufacturing,1.47,1,0.16666666666666666,0.023336200890351686
"Wabash County, Indiana",18169,31-33,Manufacturing,2.64,2,0.2333333333333334,0.011241723925424578
"Warren County, Indiana",18171,31-33,Manufacturing,2.82,2,0.2333333333333334,-0.03324907593621039
"Warrick County, Indiana",18173,22,Utilities,4.56,3,0.20000000000000004,0.012522359773409139
"Washington County, Indiana",18175,31-33,Manufacturing,2.57,2,0.3,0.042852044980347566
"Wayne County, Indiana",18177,31-33,Manufacturing,2.41,2,0.23333333333333325,0.016471057563049157
"Wells County, Indiana",18179,31-33,Manufacturing,3.48,3,0.20000000000000004,0.00011034545632432337
"White County, Indiana",18181,22,Utilities,5.43,4,0.20000000000000004,0.006896656011687907
"Whitley County, Indiana",18183,31-33,Manufacturing,5.31,4,0.2333333333333334,0.022291814613576436
"Adair County, Iowa",19001,23,Construction,3.19,3,0.06666666666666672,-0.00017829573589538903
"Adams County, Iowa",19003,31-33,Manufacturing,1.94,1,0.10000000000000009,-0.04556528742575254
"Allamakee County, Iowa",19005,31-33,Manufacturing,2.76,2,0.13333333333333344,0.00525514683464798
"Appanoose County, Iowa",19007,22,Utilities,5.73,4,0.16666666666666666,-0.055179847783933644
"Audubon County, Iowa",19009,11,"Agriculture, Forestry, Fishing & Hunting",22.33,4,0.1333333333333333,0.030530295037151736
"Benton County, Iowa",19011,31-33,Manufacturing,1.64,1,0.1333333333333333,-0.02568950892822146
"Black Hawk County, Iowa",19013,31-33,Manufacturing,2.34,2,0.36666666666666653,-0.02594869170646302
"Boone County, Iowa",19015,22,Utilities,3.49,3,0.2333333333333334,-0.02618278200115003
"Bremer County, Iowa",19017,52,Finance & Insurance,2.34,2,0.2666666666666666,0.005341857568319317
"Buchanan County, Iowa",19019,31-33,Manufacturing,2.85,2,0.16666666666666666,0.00646106994770205
"Buena Vista County, Iowa",19021,11,"Agriculture, Forestry, Fishing & Hunting",6.52,4,0.1333333333333333,0.04587070477782904
"Butler County, Iowa",19023,31-33,Manufacturing,3.24,3,0.2666666666666666,-0.014442702388081492
"Calhoun County, Iowa",19025,11,"Agriculture, Forestry, Fishing & Hunting",4.05,3,0.2333333333333334,-0.017259468219194527
"Carroll County, Iowa",19027,42,Wholesale Trade,2.41,2,0.1333333333333333,0.00928759085608854
"Cass County, Iowa",19029,81,Other Services (except Public Administration),1.75,1,0.13333333333333344,0.0150271663025822
"Cedar County, Iowa",19031,42,Wholesale Trade,2.04,2,0.1333333333333333,-0.0421797738480785
"Cerro Gordo County, Iowa",19033,44-45,Retail Trade,1.46,1,0.16666666666666666,0.030555936140992834
"Cherokee County, Iowa",19035,48-49,Transportation & Warehousing,2.12,2,0.10000000000000009,0.04340140427703929
"Chickasaw County, Iowa",19037,31-33,Manufacturing,3.58,3,0.16666666666666666,0.04691067083113821
"Clarke County, Iowa",19039,31-33,Manufacturing,4.14,3,0.03333333333333336,0.04656891128672649
"Clay County, Iowa",19041,22,Utilities,2.83,2,0.13333333333333344,0.037670513098660305
"Clayton County, Iowa",19043,31-33,Manufacturing,1.9,1,0.033333333333333215,0.0024734332816359356
"Clinton County, Iowa",19045,31-33,Manufacturing,3.06,3,0.3,-0.015378854837040991
"Crawford County, Iowa",19047,31-33,Manufacturing,3.53,3,0.23333333333333325,0.015741105773237677
"Dallas County, Iowa",19049,52,Finance & Insurance,7.21,4,0.3666666666666667,0.057626929923966196
"Davis County, Iowa",19051,42,Wholesale Trade,1.74,1,0.2666666666666666,0.026086399109955093
"Decatur County, Iowa",19053,48-49,Transportation & Warehousing,1.86,1,0.1333333333333333,-0.026563708463453375
"Delaware County, Iowa",19055,31-33,Manufacturing,3.27,3,0.16666666666666666,0.01750367732351369
"Des Moines County, Iowa",19057,31-33,Manufacturing,2.52,2,0.0,-0.007948644422406557
"Dickinson County, Iowa",19059,31-33,Manufacturing,1.94,1,0.09999999999999994,0.03209324374633753
"Dubuque County, Iowa",19061,31-33,Manufacturing,2.18,2,0.1333333333333333,0.005690070681561058
"Emmet County, Iowa",19063,11,"Agriculture, Forestry, Fishing & Hunting",5.13,4,0.16666666666666666,0.0009373670683590218
"Fayette County, Iowa",19065,31-33,Manufacturing,1.64,1,0.16666666666666666,0.020791300368245214
"Floyd County, Iowa",19067,31-33,Manufacturing,3.02,3,0.23333333333333325,0.01712492944421486
"Franklin County, Iowa",19069,11,"Agriculture, Forestry, Fishing & Hunting",5.43,4,0.16666666666666666,-0.02816459191505657
"Fremont County, Iowa",19071,11,"Agriculture, Forestry, Fishing & Hunting",6.19,4,0.2333333333333334,-0.07341649849761366
"Greene County, Iowa",19073,11,"Agriculture, Forestry, Fishing & Hunting",3.85,3,0.3333333333333333,-0.01890307164119816
"Grundy County, Iowa",19075,11,"Agriculture, Forestry, Fishing & Hunting",11.6,4,0.2333333333333334,-0.03737133955230801
"Guthrie County, Iowa",19077,11,"Agriculture, Forestry, Fishing & Hunting",9.16,4,0.2333333333333334,0.03505749758396244
"Hamilton County, Iowa",19079,42,Wholesale Trade,2.83,2,0.06666666666666658,0.02570510531952874
"Hancock County, Iowa",19081,31-33,Manufacturing,5.54,4,0.2666666666666668,0.03159728674810213
"Hardin County, Iowa",19083,42,Wholesale Trade,1.77,1,0.10000000000000009,-0.013792397948646682
"Harrison County, Iowa",19085,11,"Agriculture, Forestry, Fishing & Hunting",2.91,3,0.033333333333333215,-0.006453377838482521
"Henry County, Iowa",19087,48-49,Transportation & Warehousing,2.86,2,0.16666666666666666,-0.04449597852849361
"Howard County, Iowa",19089,11,"Agriculture, Forestry, Fishing & Hunting",10.55,4,-0.033333333333333215,0.030126980231287508
"Humboldt County, Iowa",19091,22,Utilities,6.74,4,0.16666666666666666,-0.016150244777147403
"Ida County, Iowa",19093,11,"Agriculture, Forestry, Fishing & Hunting",5.03,4,0.1333333333333333,-0.03351906043227605
"Iowa County, Iowa",19095,31-33,Manufacturing,3.94,3,0.3,-0.055010562004401076
"Jackson County, Iowa",19097,31-33,Manufacturing,1.74,1,0.19999999999999987,0.009195533723553495
"Jasper County, Iowa",19099,31-33,Manufacturing,1.93,1,0.16666666666666666,-0.03945456148692255
"Jefferson County, Iowa",19101,52,Finance & Insurance,3.46,3,0.2666666666666668,-0.012647379799880912
"Johnson County, Iowa",19103,72,Accommodation & Food Services,1.11,1,0.10000000000000009,0.006982952402267845
"Jones County, Iowa",19105,22,Utilities,3.81,3,0.3000000000000001,-0.02023745420375239
"Keokuk County, Iowa",19107,42,Wholesale Trade,3.15,3,0.09999999999999994,-0.021364723065374194
"Kossuth County, Iowa",19109,11,"Agriculture, Forestry, Fishing & Hunting",6.43,4,0.1333333333333333,0.011070942159835341
"Lee County, Iowa",19111,31-33,Manufacturing,3.3,3,-0.2333333333333334,-0.02976083626699839
"Linn County, Iowa",19113,31-33,Manufacturing,1.8,1,0.23333333333333325,-0.002912605431379739
"Louisa County, Iowa",19115,31-33,Manufacturing,5.25,4,0.16666666666666666,-0.031360610666915444
"Lucas County, Iowa",19117,11,"Agriculture, Forestry, Fishing & Hunting",3.68,3,0.4666666666666666,-0.07743371710938872
"Lyon County, Iowa",19119,31-33,Manufacturing,1.72,1,0.1333333333333333,0.06708972553725442
"Madison County, Iowa",19121,21,"Mining, Quarrying, Oil & Gas",5.59,4,0.06666666666666658,0.03128497170886804
"Mahaska County, Iowa",19123,31-33,Manufacturing,3.07,3,0.09999999999999994,-0.007686102195293592
"Marion County, Iowa",19125,31-33,Manufacturing,5.44,4,0.19999999999999987,-0.001634255011461436
"Marshall County, Iowa",19127,31-33,Manufacturing,3.29,3,0.5,-0.014796742171903283
"Mills County, Iowa",19129,23,Construction,1.56,1,0.4000000000000001,-0.06554289029583553
"Mitchell County, Iowa",19131,31-33,Manufacturing,3.1,3,0.19999999999999987,0.03434290912685607
"Monona County, Iowa",19133,42,Wholesale Trade,1.85,1,0.0,-0.006127906976744186
"Monroe County, Iowa",19135,31-33,Manufacturing,4.46,3,0.3333333333333333,0.009209519137082556
"Montgomery County, Iowa",19137,51,Information,1.98,2,0.16666666666666666,-0.03422909401432136
"Muscatine County, Iowa",19139,31-33,Manufacturing,4.05,3,0.23333333333333325,-0.0013528048265469392
"O'Brien County, Iowa",19141,11,"Agriculture, Forestry, Fishing & Hunting",5.35,4,0.10000000000000009,0.02625264737043258
"Osceola County, Iowa",19143,11,"Agriculture, Forestry, Fishing & Hunting",41.41,4,0.1333333333333333,0.07175276342356525
"Page County, Iowa",19145,31-33,Manufacturing,2.64,2,0.23333333333333325,-0.029863624587681447
"Palo Alto County, Iowa",19147,11,"Agriculture, Forestry, Fishing & Hunting",11.59,4,0.06666666666666672,0.036912793370357945
"Plymouth County, Iowa",19149,31-33,Manufacturing,3.17,3,0.10000000000000009,0.016430045317194743
"Pocahontas County, Iowa",19151,48-49,Transportation & Warehousing,3.36,3,0.3,-0.03556135371653015
"Polk County, Iowa",19153,52,Finance & Insurance,2.43,2,0.3000000000000001,0.0006504569400455084
"Pottawattamie County, Iowa",19155,31-33,Manufacturing,1.68,1,0.2666666666666666,0.035467853800881834
"Poweshiek County, Iowa",19157,52,Finance & Insurance,2.11,2,0.1333333333333333,0.015724445625858372
"Ringgold County, Iowa",19159,23,Construction,1.4,1,0.1333333333333333,-0.015389163877046913
"Sac County, Iowa",19161,31-33,Manufacturing,2.44,2,0.20000000000000004,0.024604333339939707
"Scott County, Iowa",19163,55,Management of Companies & Enterprises,2.22,2,0.3333333333333333,0.02372837891503045
"Shelby County, Iowa",19165,11,"Agriculture, Forestry, Fishing & Hunting",3.76,3,0.06666666666666658,0.006308745927950122
"Sioux County, Iowa",19167,11,"Agriculture, Forestry, Fishing & Hunting",10.04,4,0.09999999999999994,0.06402013407014089
"Story County, Iowa",19169,31-33,Manufacturing,1.28,1,0.20000000000000004,0.013437809190062246
"Tama County, Iowa",19171,31-33,Manufacturing,2.38,2,0.36666666666666653,-0.03597770513787612
"Taylor County, Iowa",19173,11,"Agriculture, Forestry, Fishing & Hunting",6.94,4,0.1333333333333333,-0.024862148924534748
"Union County, Iowa",19175,22,Utilities,3.78,3,0.20000000000000004,0.00843166202494815
"Van Buren County, Iowa",19177,31-33,Manufacturing,3.17,3,0.06666666666666672,-0.049899619569887435
"Wapello County, Iowa",19179,31-33,Manufacturing,3.01,3,0.3,-0.02220891717323922
"Warren County, Iowa",19181,23,Construction,1.67,1,0.20000000000000004,0.008061233482024834
"Washington County, Iowa",19183,23,Construction,1.87,1,0.0,0.03603939113522454
"Wayne County, Iowa",19185,31-33,Manufacturing,3.72,3,0.2333333333333334,-0.05896259092483547
"Webster County, Iowa",19187,31-33,Manufacturing,1.89,1,0.10000000000000009,-0.007151825339732931
"Winnebago County, Iowa",19189,11,"Agriculture, Forestry, Fishing & Hunting",11.04,4,0.3666666666666667,0.02428544963411917
"Winneshiek County, Iowa",19191,61,Educational Services,2.64,2,0.06666666666666672,-0.0010823807700588734
"Woodbury County, Iowa",19193,31-33,Manufacturing,1.89,1,0.20000000000000004,0.005575711477241398
"Worth County, Iowa",19195,31-33,Manufacturing,3.33,3,0.1333333333333333,-0.006906119845933948
"Wright County, Iowa",19197,31-33,Manufacturing,3.29,3,0.0,0.08199720027465192
"Allen County, Kansas",20001,31-33,Manufacturing,3.22,3,0.2999999999999998,-0.017617509408604605
"Anderson County, Kansas",20003,21,"Mining, Quarrying, Oil & Gas",4.7,3,0.2666666666666668,-0.010593438239226576
"Atchison County, Kansas",20005,31-33,Manufacturing,1.86,1,0.2999999999999998,-0.019280945931075055
"Barber County, Kansas",20007,21,"Mining, Quarrying, Oil & Gas",14.86,4,0.3000000000000001,0.0030658023188215033
"Barton County, Kansas",20009,21,"Mining, Quarrying, Oil & Gas",7.39,4,0.3000000000000001,0.02229723177822822
"Bourbon County, Kansas",20011,31-33,Manufacturing,2.04,2,0.5333333333333335,-0.004297162233681321
"Brown County, Kansas",20013,31-33,Manufacturing,2.54,2,0.5000000000000001,-0.06525548417646178
"Butler County, Kansas",20015,21,"Mining, Quarrying, Oil & Gas",1.38,1,0.3,0.04562288600544298
"Chase County, Kansas",20017,44-45,Retail Trade,0.5,1,0.4333333333333333,-0.061955632548963
"Chautauqua County, Kansas",20019,21,"Mining, Quarrying, Oil & Gas",19.0,4,0.4000000000000001,-0.01689880335173612
"Cherokee County, Kansas",20021,31-33,Manufacturing,3.61,3,0.3666666666666667,0.001850634066759378
"Cheyenne County, Kansas",20023,42,Wholesale Trade,2.86,2,0.2666666666666666,-0.04161035505128286
"Clark County, Kansas",20025,44-45,Retail Trade,0.78,1,0.2333333333333334,0.034036634060042405
"Clay County, Kansas",20027,11,"Agriculture, Forestry, Fishing & Hunting",4.79,3,0.3,-0.0433085561054529
"Cloud County, Kansas",20029,42,Wholesale Trade,2.64,2,0.3,-0.009170107744191752
"Coffey County, Kansas",20031,21,"Mining, Quarrying, Oil & Gas",3.59,3,0.3000000000000001,-0.009284659014116672
"Comanche County, Kansas",20033,11,"Agriculture, Forestry, Fishing & Hunting",6.2,4,0.2666666666666668,0.020870347997062517
"Cowley County, Kansas",20035,31-33,Manufacturing,3.58,3,0.3333333333333333,-0.007919531270481155
"Crawford County, Kansas",20037,31-33,Manufacturing,2.1,2,0.5666666666666665,-0.00999656345824194
"Decatur County, Kansas",20039,42,Wholesale Trade,2.45,2,0.2666666666666668,0.05642663108230472
"Dickinson County, Kansas",20041,31-33,Manufacturing,2.83,2,0.3000000000000001,-0.030044102013535842
"Doniphan County, Kansas",20043,31-33,Manufacturing,2.51,2,0.3666666666666667,-0.04121041624347324
"Douglas County, Kansas",20045,81,Other Services (except Public Administration),1.7,1,0.3,0.02290089435840118
"Edwards County, Kansas",20047,42,Wholesale Trade,1.62,1,0.3,0.029534042029067894
"Elk County, Kansas",20049,21,"Mining, Quarrying, Oil & Gas",15.56,4,0.36666666666666686,0.02203267589662777
"Ellis County, Kansas",20051,21,"Mining, Quarrying, Oil & Gas",7.07,4,0.2666666666666666,-0.0015118192649142242
"Ellsworth County, Kansas",20053,31-33,Manufacturing,1.6,1,0.3000000000000001,-0.04316627002549935
"Finney County, Kansas",20055,11,"Agriculture, Forestry, Fishing & Hunting",4.23,3,0.20000000000000004,0.01791563601631069
"Ford County, Kansas",20057,31-33,Manufacturing,4.72,3,0.2333333333333334,0.02028163917934367
"Franklin County, Kansas",20059,48-49,Transportation & Warehousing,4.78,3,0.3666666666666667,-0.017258391293381345
"Geary County, Kansas",20061,48-49,Transportation & Warehousing,2.09,2,0.3666666666666667,-0.009184449392019182
"Gove County, Kansas",20063,11,"Agriculture, Forestry, Fishing & Hunting",16.34,4,0.3333333333333333,0.03565136408293576
"Graham County, Kansas",20065,21,"Mining, Quarrying, Oil & Gas",15.04,4,0.6333333333333333,-0.004517843058572832
"Grant County, Kansas",20067,11,"Agriculture, Forestry, Fishing & Hunting",15.51,4,0.2333333333333334,0.059139753002308636
"Gray County, Kansas",20069,11,"Agriculture, Forestry, Fishing & Hunting",28.7,4,0.16666666666666666,0.08501823578912733
"Greeley County, Kansas",20071,11,"Agriculture, Forestry, Fishing & Hunting",23.57,4,0.4666666666666666,0.09501524262030245
"Greenwood County, Kansas",20073,21,"Mining, Quarrying, Oil & Gas",12.76,4,0.5,0.040887681051454274
"Hamilton County, Kansas",20075,52,Finance & Insurance,2.14,2,0.23333333333333325,0.15197249782744024
"Harper County, Kansas",20077,21,"Mining, Quarrying, Oil & Gas",6.33,4,0.3333333333333333,0.044826906962811455
"Harvey County, Kansas",20079,31-33,Manufacturing,2.32,2,0.4333333333333333,-0.01249157713769519
"Haskell County, Kansas",20081,11,"Agriculture, Forestry, Fishing & Hunting",42.79,4,0.20000000000000004,0.09228638437262102
"Hodgeman County, Kansas",20083,48-49,Transportation & Warehousing,2.36,2,0.3666666666666667,0.09777952759293562
"Jackson County, Kansas",20085,44-45,Retail Trade,0.94,1,0.19999999999999987,-0.06788153996072438
"Jefferson County, Kansas",20087,23,Construction,4.5,3,0.20000000000000004,-0.0674327742444739
"Jewell County, Kansas",20089,42,Wholesale Trade,2.5,2,0.6,-0.04314014407334643
"Johnson County, Kansas",20091,55,Management of Companies & Enterprises,1.68,1,0.3666666666666667,0.022446640757050704
"Kearny County, Kansas",20093,52,Finance & Insurance,0.99,1,0.3333333333333333,-0.035479139476539544
